date, pm25, o3, no2, so2, co
2024/3/2, 16, , 6, , 1
2024/3/3, 29, , , , 
2024/2/2, 13, , 8, 4, 2
2024/2/3, 31, , 12, 6, 2
2024/2/4, 34, , 6, , 2
2024/2/5, 21, , 4, 2, 2
2024/2/6, 17, , 5, , 2
2024/2/7, 17, , 8, 1, 2
2024/2/8, 25, , 18, 1, 2
2024/2/9, 55, , 9, 1, 2
2024/2/10, 17, , 9, 1, 2
2024/2/11, 22, , 14, , 4
2024/2/12, 16, , 7, 1, 2
2024/2/13, 8, , 7, 4, 2
2024/2/14, 10, , 7, 2, 2
2024/2/15, 12, , 13, , 3
2024/2/16, 18, , 7, , 3
2024/2/17, 15, , 15, 1, 3
2024/2/18, 31, , 8, , 2
2024/2/19, 24, , 13, 21, 2
2024/2/20, 43, , 15, 1, 
2024/2/21, 50, , 10, 1, 3
2024/2/22, 35, , 18, 2, 3
2024/2/23, 36, , 4, , 2
2024/2/24, 14, , 4, 3, 1
2024/2/25, 14, , 4, , 1
2024/2/26, 25, , 5, 6, 1
2024/2/27, 28, , 15, 1, 2
2024/2/28, 33, , 6, 1, 1
2024/2/29, 19, , 4, , 1
2024/3/1, 16, , 4, , 1
2024/1/2, 12, , 7, 1, 1
2024/1/3, 19, , 11, 5, 1
2024/1/4, 22, , 7, 2, 1
2024/1/5, 12, , 13, 1, 1
2024/1/6, 15, , 13, 1, 1
2024/1/7, 18, , 10, 1, 1
2024/1/8, 15, , 15, 1, 1
2024/1/9, 15, , 13, 1, 1
2024/1/10, 16, , 10, 1, 1
2024/1/11, 16, , 9, 2, 1
2024/1/12, 20, , 8, , 1
2024/1/13, 19, , 4, , 1
2024/1/14, 16, , 9, 1, 1
2024/1/15, 17, , 14, 1, 2
2024/1/16, 19, , 16, 4, 1
2024/1/17, 21, , 9, 1, 1
2024/1/18, 12, , 6, 1, 1
2024/1/19, 19, , 8, 1, 1
2024/1/20, 16, , 10, 1, 1
2024/1/21, 22, , 5, , 
2024/1/22, 17, , 8, , 
2024/1/23, 13, , 10, 1, 2
2024/1/24, 36, , 11, 1, 2
2024/1/25, 46, , 13, 1, 2
2024/1/26, 69, , 9, 2, 3
2024/1/27, 66, , 9, 1, 4
2024/1/28, 45, , 5, 1, 2
2024/1/29, 13, , 10, , 2
2024/1/30, 11, , 7, , 2
2024/1/31, 10, , 8, , 3
2024/2/1, 7, , 10, , 3
2023/10/2, 47, , 5, , 3
2023/10/3, 34, , 5, , 3
2023/10/4, 37, , 2, , 2
2023/10/5, 34, , 2, , 3
2023/10/6, 9, , 5, , 3
2023/10/7, 24, , , 1, 3
2023/10/8, 39, , , 1, 2
2023/10/9, 31, , 2, , 2
2023/10/10, 28, , 2, , 2
2023/10/11, 30, , 3, , 
2023/10/12, 31, , 6, 1, 3
2023/10/13, 29, , 4, , 2
2023/10/14, 34, , 2, , 1
2023/10/15, 23, , 4, 1, 1
2023/10/16, 27, , 8, , 2
2023/10/17, 26, , 9, 7, 2
2023/10/18, 55, , 5, 1, 2
2023/10/19, 47, , 7, , 2
2023/10/20, 12, , 5, 1, 2
2023/10/21, 27, , 4, 1, 2
2023/10/22, 44, , 4, 2, 2
2023/10/23, 26, , 2, , 2
2023/10/24, 22, , 1, , 1
2023/10/25, 24, , 1, , 3
2023/10/26, 29, , 3, , 1
2023/10/27, 23, , 3, 5, 1
2023/10/28, 19, , 4, 1, 1
2023/10/29, 24, , 4, 2, 2
2023/10/30, 25, , 11, 1, 2
2023/10/31, 27, , 10, 1, 2
2023/11/1, 47, , 11, , 2
2023/11/2, 62, , 6, 1, 2
2023/11/3, 38, , 8, , 2
2023/11/4, 25, , 1, , 2
2023/11/5, 32, , 1, , 2
2023/11/6, 20, , 4, 1, 2
2023/11/7, 26, , 7, , 2
2023/11/8, 37, , 1, , 2
2023/11/9, 32, , 4, 1, 
2023/11/10, 19, , 8, , 2
2023/11/11, 20, , 9, , 2
2023/11/12, 31, , 6, , 2
2023/11/13, 18, , 8, 1, 2
2023/11/14, 21, , 8, 1, 2
2023/11/15, 23, , 6, 1, 2
2023/11/16, 29, , 9, , 2
2023/11/17, 24, , 9, , 3
2023/11/18, 20, , 5, , 2
2023/11/19, 16, , 5, , 3
2023/11/20, 19, , 2, , 2
2023/11/21, 23, , 3, 1, 2
2023/11/22, 16, , 7, , 2
2023/11/23, 25, , 6, , 2
2023/11/24, 15, , 10, , 4
2023/11/25, 28, , 6, 4, 2
2023/11/26, 17, , 9, , 2
2023/11/27, 19, , 9, 1, 3
2023/11/28, 20, , 6, , 2
2023/11/29, 16, , 1, , 3
2023/11/30, 19, , 13, , 2
2023/12/1, 10, , 9, , 2
2023/12/2, 15, , 8, 1, 3
2023/12/3, 29, , 15, 5, 2
2023/12/4, 52, , 10, 1, 3
2023/12/5, 28, , 8, 1, 2
2023/12/6, 12, , 13, , 3
2023/12/7, 9, , 17, , 4
2023/12/8, 15, , 13, , 3
2023/12/9, 17, , 14, , 3
2023/12/10, 17, , 5, , 2
2023/12/11, 10, , 7, , 2
2023/12/12, 13, , 7, , 2
2023/12/13, 12, , 12, , 3
2023/12/14, 16, , 14, , 3
2023/12/15, 16, , 10, 1, 3
2023/12/16, 20, , 6, 5, 3
2023/12/17, 26, , 12, 3, 2
2023/12/18, 28, , 8, , 3
2023/12/19, 21, , 5, 4, 2
2023/12/20, 15, , 6, , 2
2023/12/21, 19, , 8, 1, 2
2023/12/22, 10, , 8, 1, 3
2023/12/23, 18, , 2, , 2
2023/12/24, 6, , 11, , 3
2023/12/25, 10, , 7, , 2
2023/12/26, 9, , 8, , 3
2023/12/27, 14, , 14, , 3
2023/12/28, 11, , 10, 1, 2
2023/12/29, 15, , 11, , 3
2023/12/30, 15, , 6, , 2
2023/12/31, 11, , 8, , 3
2024/1/1, 12, , 6, 1, 
2023/7/2, 133, , 1, 2, 5
2023/7/3, 170, , 1, 1, 2
2023/7/4, 36, , 3, 3, 1
2023/7/5, 21, , 3, , 1
2023/7/6, 46, , 2, 3, 1
2023/7/7, 49, , 3, 1, 1
2023/7/8, 60, , 2, , 5
2023/7/9, 124, , 1, , 3
2023/7/10, 113, , 1, , 1
2023/7/11, 10, , 2, 1, 1
2023/7/12, 21, , 4, 7, 2
2023/7/13, 65, , 5, 1, 8
2023/7/14, 229, , 7, 3, 12
2023/7/15, 313, , 6, , 10
2023/7/16, 214, , 1, , 3
2023/7/17, 72, , 3, 1, 3
2023/7/18, 79, , 6, 1, 4
2023/7/19, 121, , 2, , 3
2023/7/20, 77, , 2, , 4
2023/7/21, 70, , 3, , 5
2023/7/22, 114, , 5, 2, 6
2023/7/23, 173, , 2, , 5
2023/7/24, 143, , 2, , 3
2023/7/25, 80, , 1, , 3
2023/7/26, 96, , 2, , 2
2023/7/27, 15, , 4, 1, 2
2023/7/28, 24, , 3, 5, 2
2023/7/29, 44, , 2, , 2
2023/7/30, 33, , 1, , 2
2023/7/31, 31, , 1, 2, 2
2023/8/1, 32, , 2, , 4
2023/8/2, 91, , 2, , 6
2023/8/3, 157, , 3, , 4
2023/8/4, 107, , 1, 1, 3
2023/8/5, 65, , 2, 5, 4
2023/8/6, 97, , 4, 1, 5
2023/8/7, 157, , 3, 1, 3
2023/8/8, 74, , 3, , 2
2023/8/9, 27, , 1, , 2
2023/8/10, 42, , 1, , 2
2023/8/11, 22, , 3, 1, 2
2023/8/12, 24, , 1, , 2
2023/8/13, 33, , 2, , 2
2023/8/14, 37, , 2, 1, 3
2023/8/15, 54, , 4, 1, 2
2023/8/16, 43, , 5, 2, 3
2023/8/17, 102, , 3, 6, 2
2023/8/18, 55, , 4, 2, 4
2023/8/19, 128, , 1, , 2
2023/8/20, 51, , 3, , 2
2023/8/21, 31, , 4, 1, 2
2023/8/22, 41, , 3, , 3
2023/8/23, 64, , 13, 2, 6
2023/8/24, 100, , 3, 4, 8
2023/8/25, 129, , 4, , 5
2023/8/26, 116, , 3, , 6
2023/8/27, 141, , 5, 1, 14
2023/8/28, 276, , 4, , 7
2023/8/29, 166, , 3, , 6
2023/8/30, 154, , 4, 1, 4
2023/8/31, 115, , 3, 1, 19
2023/9/1, 191, , 1, , 8
2023/9/2, 151, , 5, 1, 17
2023/9/3, 346, , 5, , 12
2023/9/4, 324, , 2, 1, 4
2023/9/5, 62, , 4, 1, 2
2023/9/6, 22, , 2, , 3
2023/9/7, 62, , 3, , 4
2023/9/8, 119, , 4, , 3
2023/9/9, 67, , 3, 1, 3
2023/9/10, 77, , 2, 1, 3
2023/9/11, 62, , 3, 1, 3
2023/9/12, 50, , 4, , 5
2023/9/13, 104, , 3, , 7
2023/9/14, 144, , 1, , 3
2023/9/15, 82, , 6, 1, 3
2023/9/16, 65, , 6, 1, 4
2023/9/17, 107, , 4, 1, 4
2023/9/18, 146, , 4, , 5
2023/9/19, 133, , 3, , 3
2023/9/20, 72, , 6, 1, 5
2023/9/21, 128, , 4, 1, 4
2023/9/22, 116, , 6, , 3
2023/9/23, 52, , 3, 1, 2
2023/9/24, 49, , 3, , 3
2023/9/25, 41, , 4, , 3
2023/9/26, 37, , 4, 1, 3
2023/9/27, 58, , 4, , 3
2023/9/28, 48, , 5, 1, 8
2023/9/29, 103, , 4, 2, 5
2023/9/30, 123, , 5, 1, 5
2023/10/1, 115, , 4, , 4
2023/4/2, 20, , 4, , 2
2023/4/3, 24, , 4, 7, 2
2023/4/4, 28, , 7, 3, 2
2023/4/5, 40, , 7, 1, 2
2023/4/6, 35, , 6, 1, 2
2023/4/7, 30, , 7, 2, 2
2023/4/8, 23, , 10, 6, 2
2023/4/9, 31, , 10, 1, 2
2023/4/10, 23, , 2, 1, 2
2023/4/11, 11, , 7, , 2
2023/4/12, 23, , 4, 3, 2
2023/4/13, 20, , 7, 5, 2
2023/4/14, 29, , 3, , 2
2023/4/15, 14, , 4, 1, 2
2023/4/16, 19, , 2, , 2
2023/4/17, 19, , 1, , 2
2023/4/18, 21, , 1, , 2
2023/4/19, 16, , 1, , 2
2023/4/20, 18, , 4, , 2
2023/4/21, 21, , 5, 2, 2
2023/4/22, 25, , 6, , 2
2023/4/23, 39, , 4, 1, 2
2023/4/24, 41, , 5, 4, 2
2023/4/25, 36, , 5, 2, 2
2023/4/26, 33, , 2, 3, 1
2023/4/27, 14, , 6, 5, 1
2023/4/28, 30, , 5, 1, 1
2023/4/29, 18, , 5, , 1
2023/4/30, 27, , 2, 1, 1
2023/5/1, 24, , 3, 1, 2
2023/5/2, 30, , 5, 3, 1
2023/5/3, 39, , 4, 1, 2
2023/5/4, 42, , 2, 1, 2
2023/5/5, 97, , 1, 1, 2
2023/5/6, 88, , 2, 1, 4
2023/5/7, 119, , 2, , 3
2023/5/8, 110, , 1, , 2
2023/5/9, 75, , 4, 4, 2
2023/5/10, 57, , 5, 2, 2
2023/5/11, 91, , 3, , 2
2023/5/12, 88, , 3, , 3
2023/5/13, 100, , 7, , 5
2023/5/14, 166, , 4, 1, 3
2023/5/15, 107, , 4, , 2
2023/5/16, 61, , 1, 1, 3
2023/5/17, 115, , 2, 2, 1
2023/5/18, 28, , 3, , 1
2023/5/19, 37, , 5, 1, 3
2023/5/20, 125, , 5, , 7
2023/5/21, 135, , 5, 1, 17
2023/5/22, 382, , 4, , 7
2023/5/23, 201, , 1, , 5
2023/5/24, 130, , 1, , 4
2023/5/25, 58, , 2, 2, 4
2023/5/26, 94, , 3, , 3
2023/5/27, 82, , 3, , 3
2023/5/28, 74, , 2, , 2
2023/5/29, 45, , 3, , 2
2023/5/30, 41, , 2, , 2
2023/5/31, 51, , 4, 4, 4
2023/6/1, 99, , 3, 4, 2
2023/6/2, 101, , 6, 3, 5
2023/6/3, 163, , 2, , 3
2023/6/4, 88, , 2, , 2
2023/6/5, 40, , 3, 1, 2
2023/6/6, 52, , 1, , 2
2023/6/7, 22, , 3, , 4
2023/6/8, 79, , 5, 6, 4
2023/6/9, 125, , 3, 1, 3
2023/6/10, 88, , 3, 1, 4
2023/6/11, 137, , 2, 1, 4
2023/6/12, 132, , 5, 1, 8
2023/6/13, 226, , 4, 2, 6
2023/6/14, 176, , 2, 1, 4
2023/6/15, 61, , 2, 1, 3
2023/6/16, 68, , 3, , 2
2023/6/17, 46, , 1, , 2
2023/6/18, 49, , 4, , 2
2023/6/19, 51, , 1, , 2
2023/6/20, 24, , 2, 1, 2
2023/6/21, 10, , 3, 3, 2
2023/6/22, 17, , 2, 1, 2
2023/6/23, 40, , 2, 1, 3
2023/6/24, 53, , 2, 2, 3
2023/6/25, 54, , 1, , 2
2023/6/26, 15, , 2, , 2
2023/6/27, 35, , 3, 2, 3
2023/6/28, 60, , 2, 1, 3
2023/6/29, 66, , 2, , 2
2023/6/30, 70, , 3, , 1
2023/7/1, 66, , 3, , 3
2023/1/3, 21, , 13, , 3
2023/1/4, 32, , 13, , 3
2023/1/5, 39, , 8, , 3
2023/1/6, 37, , 9, , 2
2023/1/7, 30, , 18, 3, 4
2023/1/8, 63, , 16, 2, 3
2023/1/9, 71, , 10, , 3
2023/1/10, 57, , 4, , 3
2023/1/11, 47, , 13, 1, 3
2023/1/12, 70, , 16, 1, 3
2023/1/13, 52, , 14, , 3
2023/1/14, 68, , 7, , 3
2023/1/15, 44, , 8, 1, 3
2023/1/16, 66, , 8, 1, 3
2023/1/17, 41, , 10, 1, 3
2023/1/18, 28, , 12, 1, 3
2023/1/19, 39, , 18, , 4
2023/1/20, 33, , 14, , 3
2023/1/21, 18, , 11, , 2
2023/1/22, 18, , 4, 1, 1
2023/1/23, 10, , 6, , 1
2023/1/24, 14, , 9, 1, 1
2023/1/25, 19, , 8, 2, 1
2023/1/26, 29, , 4, 4, 1
2023/1/27, 15, , 9, 5, 1
2023/1/28, 13, , 1, , 1
2023/1/29, 12, , 16, , 2
2023/1/30, 25, , 14, 1, 2
2023/1/31, 20, , 18, 1, 1
2023/2/1, 23, , 17, 3, 1
2023/2/2, 26, , 9, 3, 1
2023/2/3, 19, , 14, 3, 2
2023/2/4, 26, , 15, 3, 2
2023/2/5, 39, , 23, 1, 2
2023/2/6, 49, , 8, , 2
2023/2/7, 15, , 5, , 4
2023/2/8, 27, , 16, 2, 2
2023/2/9, 28, , 9, , 1
2023/2/10, 14, , 15, 6, 1
2023/2/11, 22, , 13, 3, 2
2023/2/12, 26, , 4, 1, 1
2023/2/13, 11, , 2, 2, 1
2023/2/14, 9, , 8, 5, 1
2023/2/15, 15, , 13, 1, 1
2023/2/16, 16, , 11, 2, 1
2023/2/17, 22, , 10, 4, 1
2023/2/18, 23, , 17, 11, 1
2023/2/19, 30, , 15, 2, 1
2023/2/20, 23, , 15, 6, 1
2023/2/21, 29, , 11, 7, 1
2023/2/22, 29, , 17, 4, 1
2023/2/23, 32, , 18, 9, 1
2023/2/24, 34, , 10, 1, 1
2023/2/25, 26, , 14, 1, 2
2023/2/26, 26, , 4, , 2
2023/2/27, 12, , 7, 5, 4
2023/2/28, 15, , 17, 8, 2
2023/3/1, 23, , 10, 1, 1
2023/3/2, 23, , 4, 1, 2
2023/3/3, 24, , 7, 6, 2
2023/3/4, 32, , 6, 3, 2
2023/3/5, 22, , 11, 9, 5
2023/3/6, 32, , 8, 1, 2
2023/3/7, 20, , 5, , 2
2023/3/8, 13, , 6, , 2
2023/3/9, 15, , 5, , 2
2023/3/10, 16, , 5, , 2
2023/3/11, 18, , 4, , 2
2023/3/12, 19, , 6, 7, 2
2023/3/13, 20, , 8, 6, 2
2023/3/14, 25, , 9, 3, 1
2023/3/15, 19, , 17, 14, 1
2023/3/16, 30, , 10, 2, 1
2023/3/17, 22, , 13, 1, 2
2023/3/18, 26, , 16, 5, 2
2023/3/19, 37, , 8, 1, 1
2023/3/20, 23, , 4, , 1
2023/3/21, 20, , 13, 1, 1
2023/3/22, 41, , 11, 1, 2
2023/3/23, 34, , 8, 1, 1
2023/3/24, 32, , 9, 6, 2
2023/3/25, 38, , 7, 2, 1
2023/3/26, 35, , 4, 2, 2
2023/3/27, 39, , 7, 1, 2
2023/3/28, 53, , 7, 2, 1
2023/3/29, 33, , 7, 3, 2
2023/3/30, 31, , 4, 1, 1
2023/3/31, 22, , 5, , 2
2023/4/1, 25, , 2, , 2
2022/10/2, 30, , 3, , 2
2022/10/3, 29, , 7, , 2
2022/10/4, 39, , 5, 8, 3
2022/10/5, 53, , 8, , 2
2022/10/6, 27, , 4, , 2
2022/10/7, 22, , 6, , 3
2022/10/8, 55, , 7, 1, 3
2022/10/9, 66, , 7, , 3
2022/10/10, 71, , 1, 1, 2
2022/10/11, 38, , 1, , 3
2022/10/12, 60, , 2, , 3
2022/10/13, 52, , 6, , 2
2022/10/14, 43, , 3, 1, 2
2022/10/15, 27, , 3, 1, 2
2022/10/16, 15, , 3, 1, 2
2022/10/17, 11, , 7, 1, 3
2022/10/18, 26, , 8, , 4
2022/10/19, 65, , 4, , 3
2022/10/20, 94, , 1, , 3
2022/10/21, 44, , 10, 18, 3
2022/10/22, 67, , 9, 2, 3
2022/10/23, 60, , 4, , 3
2022/10/24, 21, , 3, , 3
2022/10/25, 14, , 4, , 2
2022/10/26, 25, , 4, 1, 2
2022/10/27, 18, , 4, 1, 1
2022/10/28, 14, , 5, , 1
2022/10/29, 9, , 8, , 2
2022/10/30, 23, , 3, , 1
2022/10/31, 13, , 2, 1, 1
2022/11/1, 10, , 5, , 1
2022/11/2, 18, , 1, 1, 1
2022/11/3, 9, , 6, 1, 2
2022/11/4, 28, , 11, , 3
2022/11/5, 46, , 4, 2, 1
2022/11/6, 27, , 3, 2, 1
2022/11/7, 18, , 5, , 2
2022/11/8, 23, , 11, 2, 2
2022/11/9, 42, , 14, 1, 3
2022/11/10, 56, , 12, 1, 2
2022/11/11, 50, , 7, 1, 2
2022/11/12, 46, , 9, 1, 2
2022/11/13, 51, , 9, , 3
2022/11/14, 43, , 11, 2, 3
2022/11/15, 40, , 8, 1, 3
2022/11/16, 23, , 2, 2, 2
2022/11/17, 14, , 6, 1, 2
2022/11/18, 22, , 4, , 4
2022/11/19, 53, , 14, , 3
2022/11/20, 39, , 19, 2, 3
2022/11/21, 54, , 10, 1, 3
2022/11/22, 19, , 10, , 3
2022/11/23, 19, , 8, , 2
2022/11/24, 18, , 6, , 2
2022/11/25, 20, , 2, , 4
2022/11/26, 16, , 8, 1, 3
2022/11/27, 31, , 4, 1, 2
2022/11/28, 9, , 2, 1, 2
2022/11/29, 8, , 5, , 2
2022/11/30, 10, , 6, 1, 1
2022/12/1, 9, , 10, , 1
2022/12/2, 12, , 4, , 1
2022/12/3, 22, , 3, , 2
2022/12/4, 25, , 1, 3, 2
2022/12/5, 21, , 7, , 1
2022/12/6, 31, , 12, , 1
2022/12/7, 19, , 14, , 2
2022/12/8, 27, , 11, 1, 2
2022/12/9, 28, , 10, , 1
2022/12/10, 39, , 8, , 2
2022/12/11, 58, , 5, 3, 1
2022/12/12, 24, , 6, 1, 1
2022/12/13, 27, , 10, 1, 3
2022/12/14, 56, , 9, 4, 2
2022/12/15, 53, , 10, 5, 2
2022/12/16, 39, , 3, 2, 2
2022/12/17, 26, , 7, , 1
2022/12/18, 16, , 6, , 1
2022/12/19, 16, , 13, 1, 1
2022/12/20, 24, , 14, 2, 1
2022/12/21, 29, , 16, 2, 2
2022/12/22, 51, , 12, 1, 2
2022/12/23, 34, , 13, , 3
2022/12/24, 36, , 21, 3, 2
2022/12/25, 42, , 11, 7, 2
2022/12/26, 23, , 6, 1, 2
2022/12/27, 14, , 2, , 2
2022/12/28, 8, , 4, , 2
2022/12/29, 8, , 7, , 2
2022/12/30, 9, , 8, , 2
2022/12/31, 26, , 8, , 2
2023/1/1, 48, , 10, , 3
2023/1/2, 39, , 8, , 2
2022/7/2, 37, , 1, , 2
2022/7/3, 30, , 1, , 2
2022/7/4, 57, , 2, , 2
2022/7/5, 26, , 1, , 2
2022/7/6, 37, , 2, , 2
2022/7/7, 37, , 2, 1, 2
2022/7/8, 49, , 2, 8, 3
2022/7/9, 39, , 2, 1, 2
2022/7/10, 20, , 2, , 2
2022/7/11, 22, , 2, , 2
2022/7/12, 23, , 2, , 2
2022/7/13, 18, , 1, 1, 2
2022/7/14, 13, , 2, , 2
2022/7/15, 14, , 2, , 2
2022/7/16, 27, , 2, 1, 2
2022/7/17, 24, , 2, , 2
2022/7/18, 24, , 1, , 2
2022/7/19, 29, , 1, , 1
2022/7/20, 17, , 1, , 1
2022/7/21, 12, , 2, 4, 1
2022/7/22, 25, , 2, 1, 1
2022/7/23, 19, , 2, 1, 1
2022/7/24, 34, , 1, 1, 2
2022/7/25, 58, , 2, 3, 1
2022/7/26, 74, , 2, 1, 1
2022/7/27, 36, , 1, , 1
2022/7/28, 27, , 2, , 1
2022/7/29, 38, , 2, , 1
2022/7/30, 59, , 2, 2, 1
2022/7/31, 24, , 3, 2, 1
2022/8/1, 26, , 1, , 1
2022/8/2, 27, , 3, 1, 1
2022/8/3, 21, , 3, , 1
2022/8/4, 28, , 3, , 1
2022/8/5, 28, , 3, 3, 1
2022/8/6, 17, , 1, , 1
2022/8/7, 23, , 1, , 1
2022/8/8, 18, , 1, , 1
2022/8/9, 13, , 2, 1, 1
2022/8/10, 19, , 3, 1, 1
2022/8/11, 24, , 2, 1, 1
2022/8/12, 37, , 5, , 1
2022/8/13, 19, , 2, 1, 1
2022/8/14, 34, , 1, , 2
2022/8/15, 39, , 2, , 1
2022/8/16, 19, , 4, , 1
2022/8/17, 19, , 2, , 1
2022/8/18, 18, , 3, , 2
2022/8/19, 30, , 3, 1, 2
2022/8/20, 31, , 2, 4, 2
2022/8/21, 46, , 5, 2, 2
2022/8/22, 80, , 4, , 2
2022/8/23, 78, , 5, , 3
2022/8/24, 119, , 3, , 3
2022/8/25, 114, , 5, , 2
2022/8/26, 65, , 4, 1, 2
2022/8/27, 51, , 4, 1, 3
2022/8/28, 94, , 1, 1, 3
2022/8/29, 39, , 2, , 2
2022/8/30, 18, , 2, , 1
2022/8/31, 16, , 3, , 1
2022/9/1, 21, , 1, , 1
2022/9/2, 14, , 3, , 2
2022/9/3, 30, , 4, , 2
2022/9/4, 54, , 2, , 2
2022/9/5, 70, , 1, , 2
2022/9/6, 67, , 2, , 1
2022/9/7, 23, , 4, , 1
2022/9/8, 40, , 1, 1, 1
2022/9/9, 11, , 2, , 1
2022/9/10, 8, , 2, , 1
2022/9/11, 51, , 5, 4, 1
2022/9/12, 36, , 5, 2, 1
2022/9/13, 20, , 2, , 1
2022/9/14, 18, , 5, 2, 2
2022/9/15, 34, , 7, 1, 1
2022/9/16, 41, , 2, , 2
2022/9/17, 38, , 1, , 2
2022/9/18, 43, , 2, 2, 2
2022/9/19, 49, , 6, 2, 2
2022/9/20, 27, , 4, 1, 2
2022/9/21, 16, , 4, , 1
2022/9/22, 17, , 7, 1, 2
2022/9/23, 23, , 2, , 1
2022/9/24, 17, , 2, , 1
2022/9/25, 10, , 4, , 2
2022/9/26, 15, , 5, 4, 2
2022/9/27, 19, , 5, , 2
2022/9/28, 21, , 6, 2, 2
2022/9/29, 41, , 4, 1, 2
2022/9/30, 43, , 3, , 2
2022/10/1, 18, , 2, , 2
2022/4/2, 23, , 4, 1, 2
2022/4/3, 20, , 7, 1, 2
2022/4/4, 27, , 4, , 2
2022/4/5, 17, , 4, , 3
2022/4/6, 40, , 4, 2, 3
2022/4/7, 34, , 8, , 2
2022/4/8, 26, , 4, 1, 2
2022/4/9, 18, , 1, , 3
2022/4/10, 19, , 2, 3, 2
2022/4/11, 8, , 2, 2, 1
2022/4/12, 15, , 1, 2, 1
2022/4/13, 18, , 5, 6, 1
2022/4/14, 28, , 6, 5, 1
2022/4/15, 23, , 4, , 2
2022/4/16, 30, , 4, , 1
2022/4/17, 21, , 3, 1, 1
2022/4/18, 29, , 1, 2, 1
2022/4/19, 15, , 1, , 1
2022/4/20, 15, , 6, 4, 2
2022/4/21, 42, , 6, 1, 1
2022/4/22, 31, , 8, 1, 2
2022/4/23, 29, , 5, 4, 2
2022/4/24, 37, , 4, , 1
2022/4/25, 26, , 2, , 2
2022/4/26, 25, , 1, , 2
2022/4/27, 19, , 1, , 2
2022/4/28, 18, , 2, , 2
2022/4/29, 23, , 3, 7, 2
2022/4/30, 21, , 4, 1, 2
2022/5/1, 24, , 3, , 2
2022/5/2, 24, , 1, , 2
2022/5/3, 15, , 1, , 2
2022/5/4, 14, , 2, , 2
2022/5/5, 21, , 1, , 1
2022/5/6, 22, , 2, , 1
2022/5/7, 18, , 2, , 1
2022/5/8, 9, , 1, , 1
2022/5/9, 5, , 1, , 2
2022/5/10, 16, , 1, , 2
2022/5/11, 26, , 4, 1, 1
2022/5/12, 19, , 3, 1, 1
2022/5/13, 27, , 2, 2, 1
2022/5/14, 24, , 2, 3, 2
2022/5/15, 23, , 6, 6, 1
2022/5/16, 24, , 1, , 1
2022/5/17, 8, , 1, 2, 1
2022/5/18, 17, , 3, 1, 2
2022/5/19, 21, , 2, 9, 1
2022/5/20, 25, , 5, 2, 1
2022/5/21, 30, , 4, , 2
2022/5/22, 34, , 2, 4, 1
2022/5/23, 23, , 4, 5, 2
2022/5/24, 18, , 1, , 1
2022/5/25, 12, , 3, , 2
2022/5/26, 20, , 2, , 2
2022/5/27, 32, , 3, , 2
2022/5/28, 37, , 2, , 2
2022/5/29, 29, , 2, 2, 2
2022/5/30, 32, , 2, 1, 2
2022/5/31, 22, , 4, 4, 2
2022/6/1, 30, , 4, 6, 2
2022/6/2, 29, , 2, 3, 2
2022/6/3, 30, , 2, , 2
2022/6/4, 26, , 2, , 2
2022/6/5, 24, , 2, , 2
2022/6/6, 44, , 1, , 1
2022/6/7, 18, , 2, , 1
2022/6/8, 27, , 3, , 1
2022/6/9, 40, , 3, , 1
2022/6/10, 41, , 3, , 1
2022/6/11, 39, , 1, 1, 1
2022/6/12, 44, , 2, , 1
2022/6/13, 19, , 2, 1, 1
2022/6/14, 24, , 5, 2, 1
2022/6/15, 38, , 2, 2, 1
2022/6/16, 47, , 5, 4, 1
2022/6/17, 43, , 1, , 1
2022/6/18, 23, , 3, , 1
2022/6/19, 27, , 2, 1, 2
2022/6/20, 30, , 4, 1, 1
2022/6/21, 24, , 2, 1, 2
2022/6/22, 37, , 1, 2, 1
2022/6/23, 28, , 3, , 1
2022/6/24, 20, , 5, 1, 1
2022/6/25, 38, , 3, 6, 2
2022/6/26, 42, , 3, 4, 2
2022/6/27, 49, , 3, 2, 1
2022/6/28, 21, , 3, , 2
2022/6/29, 25, , 3, 1, 1
2022/6/30, 36, , 3, 4, 1
2022/7/1, 34, , 2, 2, 2
2022/1/4, 20, , 11, 5, 1
2022/1/5, 34, , 11, 3, 1
2022/1/6, 27, , 14, 1, 2
2022/1/7, 26, , 17, 1, 2
2022/1/8, 38, , 10, 1, 1
2022/1/9, 36, , 14, 1, 2
2022/1/10, 40, , 11, 1, 2
2022/1/11, 26, , 10, 1, 1
2022/1/12, 22, , 18, 1, 2
2022/1/13, 40, , 23, 5, 2
2022/1/14, 78, , 12, 2, 2
2022/1/15, 38, , 7, 1, 2
2022/1/16, 20, , 7, 3, 2
2022/1/17, 14, , 2, 1, 2
2022/1/18, 14, , 13, 1, 2
2022/1/19, 20, , 10, 1, 2
2022/1/20, 19, , 11, 2, 2
2022/1/21, 30, , 9, 1, 2
2022/1/22, 15, , 10, 1, 2
2022/1/23, 15, , 8, 2, 2
2022/1/24, 15, , 16, 1, 3
2022/1/25, 19, , 7, 1, 2
2022/1/26, 12, , 1, 2, 2
2022/1/27, 5, , 7, 1, 2
2022/1/28, 13, , 12, , 3
2022/1/29, 21, , 9, 1, 2
2022/1/30, 20, , 10, 6, 2
2022/1/31, 19, , 3, 1, 3
2022/2/1, 17, , 5, 1, 2
2022/2/2, 21, , 13, 1, 3
2022/2/3, 29, , 12, 6, 2
